,Date,Symbol,close_price,medrv
19614,08/11/2020,3Yr,0.18,0
19613,08/12/2020,3Yr,0.19,0
19612,08/13/2020,3Yr,0.19,0
19611,08/14/2020,3Yr,0.18,0
19610,08/17/2020,3Yr,0.18,0
19609,08/18/2020,3Yr,0.17,0
19608,08/19/2020,3Yr,0.17,0
19607,08/20/2020,3Yr,0.15,0
19606,08/21/2020,3Yr,0.16,0
19605,08/24/2020,3Yr,0.18,0
19604,08/25/2020,3Yr,0.18,0
19603,08/26/2020,3Yr,0.18,0
19602,08/27/2020,3Yr,0.19,0
19601,08/28/2020,3Yr,0.16,0
19600,08/31/2020,3Yr,0.15,0
19599,09/01/2020,3Yr,0.14,0
19598,09/02/2020,3Yr,0.16,0
19597,09/03/2020,3Yr,0.15,0
19596,09/04/2020,3Yr,0.18,0
19595,09/08/2020,3Yr,0.17,0
19594,09/09/2020,3Yr,0.17,0
19593,09/10/2020,3Yr,0.17,0
19592,09/11/2020,3Yr,0.16,0
19591,09/14/2020,3Yr,0.16,0
19590,09/15/2020,3Yr,0.16,0
19589,09/16/2020,3Yr,0.16,0
19588,09/17/2020,3Yr,0.16,0
19587,09/18/2020,3Yr,0.16,0
19586,09/21/2020,3Yr,0.16,0
19585,09/22/2020,3Yr,0.15,0
19584,09/23/2020,3Yr,0.15,0
19583,09/24/2020,3Yr,0.16,0
19582,09/25/2020,3Yr,0.15,0
19581,09/28/2020,3Yr,0.16,0
19580,09/29/2020,3Yr,0.13,0
19579,09/30/2020,3Yr,0.16,0
19578,10/01/2020,3Yr,0.16,0
19577,10/02/2020,3Yr,0.16,0
19576,10/05/2020,3Yr,0.19,0
19575,10/06/2020,3Yr,0.17,0
19574,10/07/2020,3Yr,0.21,0
19573,10/08/2020,3Yr,0.18,0
19572,10/09/2020,3Yr,0.2,0
19571,10/13/2020,3Yr,0.18,0
19570,10/14/2020,3Yr,0.18,0
19569,10/15/2020,3Yr,0.18,0
19568,10/16/2020,3Yr,0.18,0
19567,10/19/2020,3Yr,0.19,0
19566,10/20/2020,3Yr,0.19,0
19565,10/21/2020,3Yr,0.2,0
19564,10/22/2020,3Yr,0.21,0
19563,10/23/2020,3Yr,0.21,0
19562,10/26/2020,3Yr,0.18,0
19561,10/27/2020,3Yr,0.19,0
19560,10/28/2020,3Yr,0.19,0
19559,10/29/2020,3Yr,0.2,0
19558,10/30/2020,3Yr,0.19,0
19557,11/02/2020,3Yr,0.2,0
19556,11/03/2020,3Yr,0.21,0
19555,11/04/2020,3Yr,0.18,0
19554,11/05/2020,3Yr,0.18,0
19553,11/06/2020,3Yr,0.21,0
19552,11/09/2020,3Yr,0.25,0
19551,11/10/2020,3Yr,0.26,0
19550,11/12/2020,3Yr,0.23,0
19549,11/13/2020,3Yr,0.23,0
19548,11/16/2020,3Yr,0.24,0
19547,11/17/2020,3Yr,0.22,0
19546,11/18/2020,3Yr,0.22,0
19545,11/19/2020,3Yr,0.22,0
19544,11/20/2020,3Yr,0.21,0
19543,11/23/2020,3Yr,0.22,0
19542,11/24/2020,3Yr,0.22,0
19541,11/25/2020,3Yr,0.21,0
19540,11/27/2020,3Yr,0.2,0
19539,11/30/2020,3Yr,0.19,0
19538,12/01/2020,3Yr,0.22,0
19537,12/02/2020,3Yr,0.22,0
19536,12/03/2020,3Yr,0.21,0
19535,12/04/2020,3Yr,0.21,0
19534,12/07/2020,3Yr,0.2,0
19533,12/08/2020,3Yr,0.2,0
19532,12/09/2020,3Yr,0.21,0
19531,12/10/2020,3Yr,0.2,0
19530,12/11/2020,3Yr,0.18,0
19529,12/14/2020,3Yr,0.17,0
19528,12/15/2020,3Yr,0.18,0
19527,12/16/2020,3Yr,0.18,0
19526,12/17/2020,3Yr,0.19,0
19525,12/18/2020,3Yr,0.19,0
19524,12/21/2020,3Yr,0.18,0
19523,12/22/2020,3Yr,0.17,0
19522,12/23/2020,3Yr,0.18,0
19521,12/24/2020,3Yr,0.17,0
19520,12/28/2020,3Yr,0.17,0
19519,12/29/2020,3Yr,0.17,0
19518,12/30/2020,3Yr,0.17,0
19517,12/31/2020,3Yr,0.17,0
19516,01/04/2021,3Yr,0.16,0
19515,01/05/2021,3Yr,0.17,0
19514,01/06/2021,3Yr,0.2,0
19513,01/07/2021,3Yr,0.22,0
19512,01/08/2021,3Yr,0.24,0
19511,01/11/2021,3Yr,0.22,0
19510,01/12/2021,3Yr,0.23,0
19509,01/13/2021,3Yr,0.22,0
19508,01/14/2021,3Yr,0.23,0
19507,01/15/2021,3Yr,0.2,0
19506,01/19/2021,3Yr,0.21,0
19505,01/20/2021,3Yr,0.19,0
19504,01/21/2021,3Yr,0.19,0
19503,01/22/2021,3Yr,0.19,0
19502,01/25/2021,3Yr,0.17,0
19501,01/26/2021,3Yr,0.18,0
19500,01/27/2021,3Yr,0.18,0
19499,01/28/2021,3Yr,0.18,0
19498,01/29/2021,3Yr,0.19,0
19497,02/01/2021,3Yr,0.17,0
19496,02/02/2021,3Yr,0.18,0
19495,02/03/2021,3Yr,0.19,0
19494,02/04/2021,3Yr,0.18,0
19493,02/05/2021,3Yr,0.19,0
19492,02/08/2021,3Yr,0.2,0
19491,02/09/2021,3Yr,0.19,0
19490,02/10/2021,3Yr,0.19,0
19489,02/11/2021,3Yr,0.19,0
19488,02/12/2021,3Yr,0.2,0
19487,02/16/2021,3Yr,0.23,0
19486,02/17/2021,3Yr,0.21,0
19485,02/18/2021,3Yr,0.21,0
19484,02/19/2021,3Yr,0.22,0
19483,02/22/2021,3Yr,0.22,0
19482,02/23/2021,3Yr,0.22,0
19481,02/24/2021,3Yr,0.24,0
19480,02/25/2021,3Yr,0.34,0
19479,02/26/2021,3Yr,0.3,0
19478,03/01/2021,3Yr,0.27,0
19477,03/02/2021,3Yr,0.26,0
19476,03/03/2021,3Yr,0.29,0
19475,03/04/2021,3Yr,0.32,0
19474,03/05/2021,3Yr,0.32,0
19473,03/08/2021,3Yr,0.34,0
19472,03/09/2021,3Yr,0.35,0
19471,03/10/2021,3Yr,0.32,0
19470,03/11/2021,3Yr,0.31,0
19469,03/12/2021,3Yr,0.34,0
19468,03/15/2021,3Yr,0.33,0
19467,03/16/2021,3Yr,0.33,0
19466,03/17/2021,3Yr,0.29,0
19465,03/18/2021,3Yr,0.33,0
19464,03/19/2021,3Yr,0.33,0
19463,03/22/2021,3Yr,0.32,0
19462,03/23/2021,3Yr,0.31,0
19461,03/24/2021,3Yr,0.31,0
19460,03/25/2021,3Yr,0.3,0
19459,03/26/2021,3Yr,0.31,0
19458,03/29/2021,3Yr,0.32,0
19457,03/30/2021,3Yr,0.33,0
19456,03/31/2021,3Yr,0.35,0
19455,04/01/2021,3Yr,0.35,0
19454,04/02/2021,3Yr,0.39,0
19453,04/05/2021,3Yr,0.37,0
19452,04/06/2021,3Yr,0.35,0
19451,04/07/2021,3Yr,0.34,0
19450,04/08/2021,3Yr,0.33,0
19449,04/09/2021,3Yr,0.35,0
19448,04/12/2021,3Yr,0.38,0
19447,04/13/2021,3Yr,0.35,0
19446,04/14/2021,3Yr,0.35,0
19445,04/15/2021,3Yr,0.32,0
19444,04/16/2021,3Yr,0.34,0
19443,04/19/2021,3Yr,0.34,0
19442,04/20/2021,3Yr,0.31,0
19441,04/21/2021,3Yr,0.32,0
19440,04/22/2021,3Yr,0.32,0
19439,04/23/2021,3Yr,0.34,0
19438,04/26/2021,3Yr,0.35,0
19437,04/27/2021,3Yr,0.36,0
19436,04/28/2021,3Yr,0.35,0
19435,04/29/2021,3Yr,0.35,0
19434,04/30/2021,3Yr,0.35,0
19433,05/03/2021,3Yr,0.33,0
19432,05/04/2021,3Yr,0.33,0
19431,05/05/2021,3Yr,0.32,0
19430,05/06/2021,3Yr,0.32,0
19429,05/07/2021,3Yr,0.29,0
19428,05/10/2021,3Yr,0.32,0
19427,05/11/2021,3Yr,0.31,0
19426,05/12/2021,3Yr,0.35,0
19425,05/13/2021,3Yr,0.33,0
19424,05/14/2021,3Yr,0.33,0
19423,05/17/2021,3Yr,0.34,0
19422,05/18/2021,3Yr,0.34,0
19421,05/19/2021,3Yr,0.35,0
19420,05/20/2021,3Yr,0.34,0
19419,05/21/2021,3Yr,0.34,0
19418,05/24/2021,3Yr,0.32,0
19417,05/25/2021,3Yr,0.3,0
19416,05/26/2021,3Yr,0.31,0
19415,05/27/2021,3Yr,0.31,0
19414,05/28/2021,3Yr,0.3,0
19413,06/01/2021,3Yr,0.31,0
19412,06/02/2021,3Yr,0.3,0
19411,06/03/2021,3Yr,0.34,0
19410,06/04/2021,3Yr,0.32,0
19409,06/07/2021,3Yr,0.33,0
19408,06/08/2021,3Yr,0.32,0
19407,06/09/2021,3Yr,0.31,0
19406,06/10/2021,3Yr,0.3,0
19405,06/11/2021,3Yr,0.31,0
19404,06/14/2021,3Yr,0.33,0
19403,06/15/2021,3Yr,0.34,0
19402,06/16/2021,3Yr,0.41,0
19401,06/17/2021,3Yr,0.43,0
19400,06/18/2021,3Yr,0.47,0
19399,06/21/2021,3Yr,0.48,0
19398,06/22/2021,3Yr,0.44,0
19397,06/23/2021,3Yr,0.47,0
19396,06/24/2021,3Yr,0.48,0
19395,06/25/2021,3Yr,0.48,0
19394,06/28/2021,3Yr,0.47,0
19393,06/29/2021,3Yr,0.47,0
19392,06/30/2021,3Yr,0.46,0
19391,07/01/2021,3Yr,0.47,0
19390,07/02/2021,3Yr,0.45,0
19389,07/06/2021,3Yr,0.42,0
19388,07/07/2021,3Yr,0.41,0
19387,07/08/2021,3Yr,0.37,0
19386,07/09/2021,3Yr,0.41,0
19385,07/12/2021,3Yr,0.43,0
19384,07/13/2021,3Yr,0.47,0
19383,07/14/2021,3Yr,0.44,0
19382,07/15/2021,3Yr,0.43,0
19381,07/16/2021,3Yr,0.43,0
19380,07/19/2021,3Yr,0.38,0
19379,07/20/2021,3Yr,0.37,0
19378,07/21/2021,3Yr,0.39,0
19377,07/22/2021,3Yr,0.37,0
19376,07/23/2021,3Yr,0.38,0
19375,07/26/2021,3Yr,0.38,0
19374,07/27/2021,3Yr,0.37,0
19373,07/28/2021,3Yr,0.38,0
19372,07/29/2021,3Yr,0.37,0
19371,07/30/2021,3Yr,0.35,0
19370,08/02/2021,3Yr,0.33,0
19369,08/03/2021,3Yr,0.33,0
19368,08/04/2021,3Yr,0.34,0
19367,08/05/2021,3Yr,0.38,0
19366,08/06/2021,3Yr,0.42,0
19365,08/09/2021,3Yr,0.43,0
19364,08/10/2021,3Yr,0.47,0
19363,08/11/2021,3Yr,0.45,0
19362,08/12/2021,3Yr,0.46,0
19361,08/13/2021,3Yr,0.44,0
19360,08/16/2021,3Yr,0.42,0
19359,08/17/2021,3Yr,0.43,0
19358,08/18/2021,3Yr,0.43,0
19357,08/19/2021,3Yr,0.44,0
19356,08/20/2021,3Yr,0.44,0
19355,08/23/2021,3Yr,0.43,0
19354,08/24/2021,3Yr,0.44,0
19353,08/25/2021,3Yr,0.47,0
19352,08/26/2021,3Yr,0.46,0
19351,08/27/2021,3Yr,0.41,0
19350,08/30/2021,3Yr,0.4,0
19349,08/31/2021,3Yr,0.4,0
19348,09/01/2021,3Yr,0.42,0
19347,09/02/2021,3Yr,0.42,0
19346,09/03/2021,3Yr,0.42,0
19345,09/07/2021,3Yr,0.45,0
19344,09/08/2021,3Yr,0.43,0
19343,09/09/2021,3Yr,0.43,0
19342,09/10/2021,3Yr,0.45,0
19341,09/13/2021,3Yr,0.44,0
19340,09/14/2021,3Yr,0.43,0
19339,09/15/2021,3Yr,0.43,0
19338,09/16/2021,3Yr,0.46,0
19337,09/17/2021,3Yr,0.47,0
19336,09/20/2021,3Yr,0.45,0
19335,09/21/2021,3Yr,0.46,0
19334,09/22/2021,3Yr,0.48,0
19333,09/23/2021,3Yr,0.53,0
19332,09/24/2021,3Yr,0.55,0
19331,09/27/2021,3Yr,0.56,0
19330,09/28/2021,3Yr,0.55,0
19329,09/29/2021,3Yr,0.55,0
19328,09/30/2021,3Yr,0.53,0
19327,10/01/2021,3Yr,0.49,0
19326,10/04/2021,3Yr,0.52,0
19325,10/05/2021,3Yr,0.54,0
19324,10/06/2021,3Yr,0.55,0
19323,10/07/2021,3Yr,0.57,0
19322,10/08/2021,3Yr,0.59,0
19321,10/12/2021,3Yr,0.64,0
19320,10/13/2021,3Yr,0.66,0
19319,10/14/2021,3Yr,0.62,0
19318,10/15/2021,3Yr,0.7,0
19317,10/18/2021,3Yr,0.72,0
19316,10/19/2021,3Yr,0.71,0
19315,10/20/2021,3Yr,0.7,0
19314,10/21/2021,3Yr,0.78,0
19313,10/22/2021,3Yr,0.79,0
19312,10/25/2021,3Yr,0.76,0
19311,10/26/2021,3Yr,0.77,0
19310,10/27/2021,3Yr,0.77,0
19309,10/28/2021,3Yr,0.77,0
19308,10/29/2021,3Yr,0.75,0
19307,11/01/2021,3Yr,0.79,0
19306,11/02/2021,3Yr,0.73,0
19305,11/03/2021,3Yr,0.77,0
19304,11/04/2021,3Yr,0.69,0
19303,11/05/2021,3Yr,0.66,0
19302,11/08/2021,3Yr,0.75,0
19301,11/09/2021,3Yr,0.71,0
19300,11/10/2021,3Yr,0.83,0
19299,11/12/2021,3Yr,0.85,0
19298,11/15/2021,3Yr,0.87,0
19297,11/16/2021,3Yr,0.87,0
19296,11/17/2021,3Yr,0.85,0
19295,11/18/2021,3Yr,0.84,0
19294,11/19/2021,3Yr,0.86,0
19293,11/22/2021,3Yr,0.95,0
19292,11/23/2021,3Yr,0.95,0
19291,11/24/2021,3Yr,0.97,0
19290,11/26/2021,3Yr,0.81,0
19289,11/29/2021,3Yr,0.83,0
19288,11/30/2021,3Yr,0.81,0
19287,12/01/2021,3Yr,0.85,0
19286,12/02/2021,3Yr,0.9,0
19285,12/03/2021,3Yr,0.86,0
19284,12/06/2021,3Yr,0.91,0
19283,12/07/2021,3Yr,0.99,0
19282,12/08/2021,3Yr,0.99,0
19281,12/09/2021,3Yr,0.99,0
19280,12/10/2021,3Yr,0.98,0
19279,12/13/2021,3Yr,0.95,0
19278,12/14/2021,3Yr,0.98,0
19277,12/15/2021,3Yr,1.0,0
19276,12/16/2021,3Yr,0.92,0
19275,12/17/2021,3Yr,0.93,0
19274,12/20/2021,3Yr,0.91,0
19273,12/21/2021,3Yr,0.96,0
19272,12/22/2021,3Yr,0.96,0
19271,12/23/2021,3Yr,0.97,0
19270,12/27/2021,3Yr,0.98,0
19269,12/28/2021,3Yr,0.99,0
19268,12/29/2021,3Yr,0.99,0
19267,12/30/2021,3Yr,0.98,0
19266,12/31/2021,3Yr,0.97,0
19265,01/03/2022,3Yr,1.04,0
19264,01/04/2022,3Yr,1.02,0
19263,01/05/2022,3Yr,1.1,0
19262,01/06/2022,3Yr,1.15,0
19261,01/07/2022,3Yr,1.17,0
19260,01/10/2022,3Yr,1.21,0
19259,01/11/2022,3Yr,1.22,0
19258,01/12/2022,3Yr,1.21,0
19257,01/13/2022,3Yr,1.18,0
19256,01/14/2022,3Yr,1.26,0
19255,01/18/2022,3Yr,1.35,0
19254,01/19/2022,3Yr,1.33,0
19253,01/20/2022,3Yr,1.34,0
19252,01/21/2022,3Yr,1.28,0
19251,01/24/2022,3Yr,1.25,0
19250,01/25/2022,3Yr,1.28,0
19249,01/26/2022,3Yr,1.39,0
19248,01/27/2022,3Yr,1.43,0
19247,01/28/2022,3Yr,1.38,0
19246,01/31/2022,3Yr,1.39,0
19245,02/01/2022,3Yr,1.39,0
19244,02/02/2022,3Yr,1.38,0
19243,02/03/2022,3Yr,1.42,0
19242,02/04/2022,3Yr,1.55,0
19241,02/07/2022,3Yr,1.54,0
19240,02/08/2022,3Yr,1.59,0
19239,02/09/2022,3Yr,1.61,0
19238,02/10/2022,3Yr,1.82,0
19237,02/11/2022,3Yr,1.71,0
19236,02/14/2022,3Yr,1.8,0
19235,02/15/2022,3Yr,1.8,0
19234,02/16/2022,3Yr,1.75,0
19233,02/17/2022,3Yr,1.7,0
19232,02/18/2022,3Yr,1.68,0
19231,02/22/2022,3Yr,1.74,0
19230,02/23/2022,3Yr,1.78,0
19229,02/24/2022,3Yr,1.73,0
19228,02/25/2022,3Yr,1.76,0
19227,02/28/2022,3Yr,1.62,0
19226,03/01/2022,3Yr,1.47,0
19225,03/02/2022,3Yr,1.67,0
19224,03/03/2022,3Yr,1.69,0
19223,03/04/2022,3Yr,1.62,0
19222,03/07/2022,3Yr,1.68,0
19221,03/08/2022,3Yr,1.78,0
19220,03/09/2022,3Yr,1.83,0
19219,03/10/2022,3Yr,1.88,0
19218,03/11/2022,3Yr,1.91,0
19217,03/14/2022,3Yr,2.04,0
19216,03/15/2022,3Yr,2.04,0
19215,03/16/2022,3Yr,2.14,0
19214,03/17/2022,3Yr,2.14,0
19213,03/18/2022,3Yr,2.15,0
19212,03/21/2022,3Yr,2.34,0
19211,03/22/2022,3Yr,2.38,0
19210,03/23/2022,3Yr,2.32,0
19209,03/24/2022,3Yr,2.35,0
19208,03/25/2022,3Yr,2.51,0
19207,03/28/2022,3Yr,2.55,0
19206,03/29/2022,3Yr,2.54,0
19205,03/30/2022,3Yr,2.49,0
19204,03/31/2022,3Yr,2.45,0
19203,04/01/2022,3Yr,2.61,0
19202,04/04/2022,3Yr,2.61,0
19201,04/05/2022,3Yr,2.69,0
19200,04/06/2022,3Yr,2.67,0
19199,04/07/2022,3Yr,2.66,0
19198,04/08/2022,3Yr,2.73,0
19197,04/11/2022,3Yr,2.73,0
19196,04/12/2022,3Yr,2.58,0
19195,04/13/2022,3Yr,2.57,0
19194,04/14/2022,3Yr,2.67,0
19193,04/18/2022,3Yr,2.68,0
19192,04/19/2022,3Yr,2.81,0
19191,04/20/2022,3Yr,2.79,0
19190,04/21/2022,3Yr,2.87,0
19189,04/22/2022,3Yr,2.88,0
19188,04/25/2022,3Yr,2.79,0
19187,04/26/2022,3Yr,2.72,0
19186,04/27/2022,3Yr,2.75,0
19185,04/28/2022,3Yr,2.8,0
19184,04/29/2022,3Yr,2.87,0
19183,05/02/2022,3Yr,2.93,0
19182,05/03/2022,3Yr,2.95,0
19181,05/04/2022,3Yr,2.85,0
19180,05/05/2022,3Yr,2.91,0
19179,05/06/2022,3Yr,2.94,0
19178,05/09/2022,3Yr,2.81,0
19177,05/10/2022,3Yr,2.81,0
19176,05/11/2022,3Yr,2.81,0
19175,05/12/2022,3Yr,2.73,0
19174,05/13/2022,3Yr,2.79,0
19173,05/16/2022,3Yr,2.75,0
19172,05/17/2022,3Yr,2.89,0
19171,05/18/2022,3Yr,2.84,0
19170,05/19/2022,3Yr,2.78,0
19169,05/20/2022,3Yr,2.73,0
19168,05/23/2022,3Yr,2.8,0
19167,05/24/2022,3Yr,2.66,0
19166,05/25/2022,3Yr,2.63,0
19165,05/26/2022,3Yr,2.63,0
19164,05/27/2022,3Yr,2.64,0
19163,05/31/2022,3Yr,2.71,0
19162,06/01/2022,3Yr,2.84,0
19161,06/02/2022,3Yr,2.83,0
19160,06/03/2022,3Yr,2.87,0
19159,06/06/2022,3Yr,2.94,0
19158,06/07/2022,3Yr,2.91,0
19157,06/08/2022,3Yr,2.94,0
19156,06/09/2022,3Yr,2.99,0
19155,06/10/2022,3Yr,3.21,0
19154,06/13/2022,3Yr,3.56,0
19153,06/14/2022,3Yr,3.6,0
19152,06/15/2022,3Yr,3.35,0
19151,06/16/2022,3Yr,3.33,0
19150,06/17/2022,3Yr,3.35,0
19149,06/21/2022,3Yr,3.35,0
19148,06/22/2022,3Yr,3.2,0
19147,06/23/2022,3Yr,3.12,0
19146,06/24/2022,3Yr,3.13,0
19145,06/27/2022,3Yr,3.21,0
19144,06/28/2022,3Yr,3.21,0
19143,06/29/2022,3Yr,3.13,0
19142,06/30/2022,3Yr,2.99,0
19141,07/01/2022,3Yr,2.85,0
19140,07/05/2022,3Yr,2.82,0
19139,07/06/2022,3Yr,2.99,0
19138,07/07/2022,3Yr,3.05,0
19137,07/08/2022,3Yr,3.14,0
19136,07/11/2022,3Yr,3.09,0
19135,07/12/2022,3Yr,3.07,0
19134,07/13/2022,3Yr,3.14,0
19133,07/14/2022,3Yr,3.16,0
19132,07/15/2022,3Yr,3.14,0
19131,07/18/2022,3Yr,3.15,0
19130,07/19/2022,3Yr,3.22,0
19129,07/20/2022,3Yr,3.25,0
19128,07/21/2022,3Yr,3.07,0
19127,07/22/2022,3Yr,2.93,0
19126,07/25/2022,3Yr,2.98,0
19125,07/26/2022,3Yr,3.01,0
19124,07/27/2022,3Yr,2.93,0
19123,07/28/2022,3Yr,2.81,0
19122,07/29/2022,3Yr,2.83,0
19121,08/01/2022,3Yr,2.82,0
19120,08/02/2022,3Yr,3.02,0
19119,08/03/2022,3Yr,3.04,0
19118,08/04/2022,3Yr,2.95,0
19117,08/05/2022,3Yr,3.18,0
19116,08/08/2022,3Yr,3.14,0
19115,08/09/2022,3Yr,3.2,0
19114,08/10/2022,3Yr,3.13,0
19113,08/11/2022,3Yr,3.16,0
19112,08/12/2022,3Yr,3.18,0
19111,08/15/2022,3Yr,3.14,0
19110,08/16/2022,3Yr,3.19,0
19109,08/17/2022,3Yr,3.27,0
19108,08/18/2022,3Yr,3.23,0
19107,08/19/2022,3Yr,3.28,0
19106,08/22/2022,3Yr,3.36,0
19105,08/23/2022,3Yr,3.35,0
19104,08/24/2022,3Yr,3.4,0
19103,08/25/2022,3Yr,3.37,0
19102,08/26/2022,3Yr,3.4,0
19101,08/29/2022,3Yr,3.45,0
19100,08/30/2022,3Yr,3.47,0
19099,08/31/2022,3Yr,3.46,0
19098,09/01/2022,3Yr,3.54,0
19097,09/02/2022,3Yr,3.44,0
19096,09/06/2022,3Yr,3.55,0
19095,09/07/2022,3Yr,3.5,0
19094,09/08/2022,3Yr,3.54,0
19093,09/09/2022,3Yr,3.61,0
19092,09/12/2022,3Yr,3.6,0
19091,09/13/2022,3Yr,3.75,0
19090,09/14/2022,3Yr,3.79,0
19089,09/15/2022,3Yr,3.85,0
19088,09/16/2022,3Yr,3.81,0
19087,09/19/2022,3Yr,3.9,0
19086,09/20/2022,3Yr,3.94,0
19085,09/21/2022,3Yr,3.98,0
19084,09/22/2022,3Yr,4.12,0
19083,09/23/2022,3Yr,4.21,0
19082,09/26/2022,3Yr,4.37,0
19081,09/27/2022,3Yr,4.39,0
19080,09/28/2022,3Yr,4.12,0
19079,09/29/2022,3Yr,4.19,0
19078,09/30/2022,3Yr,4.25,0
19077,10/03/2022,3Yr,4.12,0
19076,10/04/2022,3Yr,4.08,0
19075,10/05/2022,3Yr,4.17,0
19074,10/06/2022,3Yr,4.24,0
19073,10/07/2022,3Yr,4.33,0
19072,10/11/2022,3Yr,4.31,0
19071,10/12/2022,3Yr,4.29,0
19070,10/13/2022,3Yr,4.44,0
19069,10/14/2022,3Yr,4.47,0
19068,10/17/2022,3Yr,4.45,0
19067,10/18/2022,3Yr,4.43,0
19066,10/19/2022,3Yr,4.56,0
19065,10/20/2022,3Yr,4.66,0
19064,10/21/2022,3Yr,4.52,0
19063,10/24/2022,3Yr,4.52,0
19062,10/25/2022,3Yr,4.45,0
19061,10/26/2022,3Yr,4.41,0
19060,10/27/2022,3Yr,4.29,0
19059,10/28/2022,3Yr,4.38,0
19058,10/31/2022,3Yr,4.45,0
19057,11/01/2022,3Yr,4.48,0
19056,11/02/2022,3Yr,4.54,0
19055,11/03/2022,3Yr,4.63,0
19054,11/04/2022,3Yr,4.58,0
19053,11/07/2022,3Yr,4.63,0
19052,11/08/2022,3Yr,4.55,0
19051,11/09/2022,3Yr,4.49,0
19050,11/10/2022,3Yr,4.17,0
19049,11/14/2022,3Yr,4.24,0
19048,11/15/2022,3Yr,4.17,0
19047,11/16/2022,3Yr,4.13,0
19046,01/03/2012,2Yr,0.27,0
19045,01/04/2012,2Yr,0.25,0
19044,01/05/2012,2Yr,0.27,0
19043,01/06/2012,2Yr,0.25,0
19042,01/09/2012,2Yr,0.26,0
19041,01/10/2012,2Yr,0.24,0
19040,01/11/2012,2Yr,0.24,0
19039,01/12/2012,2Yr,0.22,0
19038,01/13/2012,2Yr,0.24,0
19037,01/17/2012,2Yr,0.21,0
19036,01/18/2012,2Yr,0.24,0
19035,01/19/2012,2Yr,0.26,0
19034,01/20/2012,2Yr,0.26,0
19033,01/23/2012,2Yr,0.26,0
19032,01/24/2012,2Yr,0.24,0
19031,01/25/2012,2Yr,0.22,0
19030,01/26/2012,2Yr,0.22,0
19029,01/27/2012,2Yr,0.22,0
19028,01/30/2012,2Yr,0.22,0
19027,01/31/2012,2Yr,0.22,0
19026,02/01/2012,2Yr,0.23,0
19025,02/02/2012,2Yr,0.23,0
19024,02/03/2012,2Yr,0.23,0
19023,02/06/2012,2Yr,0.24,0
19022,02/07/2012,2Yr,0.25,0
19021,02/08/2012,2Yr,0.27,0
19020,02/09/2012,2Yr,0.27,0
19019,02/10/2012,2Yr,0.27,0
19018,02/13/2012,2Yr,0.29,0
19017,02/14/2012,2Yr,0.29,0
19016,02/15/2012,2Yr,0.29,0
19015,02/16/2012,2Yr,0.29,0
19014,02/17/2012,2Yr,0.29,0
19013,02/21/2012,2Yr,0.31,0
19012,02/22/2012,2Yr,0.29,0
19011,02/23/2012,2Yr,0.31,0
19010,02/24/2012,2Yr,0.31,0
19009,02/27/2012,2Yr,0.3,0
19008,02/28/2012,2Yr,0.3,0
19007,02/29/2012,2Yr,0.3,0
19006,03/01/2012,2Yr,0.3,0
19005,03/02/2012,2Yr,0.28,0
19004,03/05/2012,2Yr,0.31,0
19003,03/06/2012,2Yr,0.3,0
19002,03/07/2012,2Yr,0.3,0
19001,03/08/2012,2Yr,0.32,0
19000,03/09/2012,2Yr,0.33,0
18999,03/12/2012,2Yr,0.33,0
18998,03/13/2012,2Yr,0.35,0
18997,03/14/2012,2Yr,0.4,0
18996,03/15/2012,2Yr,0.37,0
18995,03/16/2012,2Yr,0.37,0
18994,03/19/2012,2Yr,0.39,0
18993,03/20/2012,2Yr,0.41,0
18992,03/21/2012,2Yr,0.39,0
18991,03/22/2012,2Yr,0.37,0
18990,03/23/2012,2Yr,0.37,0
18989,03/26/2012,2Yr,0.36,0
18988,03/27/2012,2Yr,0.33,0
18987,03/28/2012,2Yr,0.34,0
18986,03/29/2012,2Yr,0.33,0
18985,03/30/2012,2Yr,0.33,0
18984,04/02/2012,2Yr,0.33,0
18983,04/03/2012,2Yr,0.36,0
18982,04/04/2012,2Yr,0.35,0
18981,04/05/2012,2Yr,0.35,0
18980,04/06/2012,2Yr,0.32,0
18979,04/09/2012,2Yr,0.32,0
18978,04/10/2012,2Yr,0.28,0
18977,04/11/2012,2Yr,0.3,0
18976,04/12/2012,2Yr,0.29,0
18975,04/13/2012,2Yr,0.27,0
18974,04/16/2012,2Yr,0.27,0
18973,04/17/2012,2Yr,0.27,0
18972,04/18/2012,2Yr,0.27,0
18971,04/19/2012,2Yr,0.27,0
18970,04/20/2012,2Yr,0.29,0
18969,04/23/2012,2Yr,0.27,0
18968,04/24/2012,2Yr,0.27,0
18967,04/25/2012,2Yr,0.26,0
18966,04/26/2012,2Yr,0.26,0
18965,04/27/2012,2Yr,0.26,0
18964,04/30/2012,2Yr,0.27,0
18963,05/01/2012,2Yr,0.27,0
18962,05/02/2012,2Yr,0.27,0
18961,05/03/2012,2Yr,0.28,0
18960,05/04/2012,2Yr,0.27,0
18959,05/07/2012,2Yr,0.27,0
18958,05/08/2012,2Yr,0.27,0
18957,05/09/2012,2Yr,0.27,0
18956,05/10/2012,2Yr,0.27,0
18955,05/11/2012,2Yr,0.27,0
18954,05/14/2012,2Yr,0.29,0
18953,05/15/2012,2Yr,0.29,0
18952,05/16/2012,2Yr,0.3,0
18951,05/17/2012,2Yr,0.32,0
18950,05/18/2012,2Yr,0.32,0
